,fit_time,score_time,test_score,train_score,fit_time_avg,score_time_avg,avg_test_score
0,0.04069113731384277,0.002964019775390625,0.6335403726708074,0.6306376360808709,0.040394830703735354,0.003002834320068359,0.6212611985062209
1,0.04041862487792969,0.003049612045288086,0.6211180124223602,0.6283048211508554,0.040394830703735354,0.003002834320068359,0.6212611985062209
2,0.04032564163208008,0.003029346466064453,0.6211180124223602,0.6251944012441679,0.040394830703735354,0.003002834320068359,0.6212611985062209
3,0.040297746658325195,0.003002643585205078,0.6105919003115264,0.6285936285936286,0.040394830703735354,0.003002834320068359,0.6212611985062209
4,0.04024100303649902,0.0029685497283935547,0.6199376947040498,0.6278166278166278,0.040394830703735354,0.003002834320068359,0.6212611985062209
