,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_learning_rate,param_n_estimators,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score,mean_test_error,std_test_error,delta
16,0.039205741882324216,0.00011022237118265582,0.002940464019775391,1.3330477197231299e-05,0.2,25,"{'learning_rate': 0.2, 'n_estimators': 25}",0.639751552795031,0.6024844720496895,0.6024844720496895,0.6137071651090342,0.6137071651090342,0.6144269654224958,0.013620699295489468,41,-0.6144269654224958,0.013620699295489468,0.013620699295489468
17,0.04684000015258789,8.362946207752129e-05,0.003342866897583008,4.7204470332201316e-06,0.2,30,"{'learning_rate': 0.2, 'n_estimators': 30}",0.6459627329192547,0.6055900621118012,0.5993788819875776,0.6199376947040498,0.6043613707165109,0.6150461484878388,0.016904482851919176,36,-0.6150461484878388,0.016904482851919176,0.016904482851919176
18,0.06190381050109863,6.960003105605268e-05,0.00413360595703125,2.0568546447189798e-05,0.2,40,"{'learning_rate': 0.2, 'n_estimators': 40}",0.6366459627329193,0.6055900621118012,0.5962732919254659,0.6261682242990654,0.6012461059190031,0.6131847293976509,0.015525508227367412,45,-0.6131847293976509,0.015525508227367412,0.015525508227367412
19,0.07703428268432617,0.00013106295854713128,0.004924106597900391,5.1238454684468156e-05,0.2,50,"{'learning_rate': 0.2, 'n_estimators': 50}",0.6490683229813664,0.6118012422360248,0.5962732919254659,0.6199376947040498,0.5856697819314641,0.6125500667556742,0.021800018044644452,48,-0.6125500667556742,0.021800018044644452,0.021800018044644452
20,0.002708292007446289,1.3097493774570036e-05,0.000985860824584961,3.079275403943867e-05,0.3,1,"{'learning_rate': 0.3, 'n_estimators': 1}",0.6304347826086957,0.5993788819875776,0.6180124223602484,0.6105919003115264,0.6199376947040498,0.6156711363944195,0.010323629034080954,15,-0.6156711363944195,0.010323629034080954,0.010323629034080954
21,0.0042212486267089845,2.7383243084479756e-05,0.0010691165924072265,1.4331634099951382e-05,0.3,2,"{'learning_rate': 0.3, 'n_estimators': 2}",0.6304347826086957,0.5993788819875776,0.6180124223602484,0.6105919003115264,0.6199376947040498,0.6156711363944195,0.010323629034080954,15,-0.6156711363944195,0.010323629034080954,0.010323629034080954
22,0.008791685104370117,3.2952173288672466e-05,0.001332235336303711,1.700738508643681e-05,0.3,5,"{'learning_rate': 0.3, 'n_estimators': 5}",0.6304347826086957,0.6180124223602484,0.6180124223602484,0.6105919003115264,0.6199376947040498,0.6193978444689539,0.0063794809055146545,4,-0.6193978444689539,0.0063794809055146545,0.0063794809055146545
23,0.01637091636657715,5.217491959071023e-05,0.0017332077026367188,8.279134507852662e-06,0.3,10,"{'learning_rate': 0.3, 'n_estimators': 10}",0.6273291925465838,0.6055900621118012,0.6024844720496895,0.616822429906542,0.6199376947040498,0.6144327702637332,0.009200953120972142,40,-0.6144327702637332,0.009200953120972142,0.009200953120972142
24,0.02402176856994629,5.5530875791303565e-05,0.002169513702392578,2.4436962295610456e-05,0.3,15,"{'learning_rate': 0.3, 'n_estimators': 15}",0.6335403726708074,0.6024844720496895,0.6211180124223602,0.6137071651090342,0.5950155763239875,0.6131731197151759,0.01358068546495243,46,-0.6131731197151759,0.01358068546495243,0.01358068546495243
25,0.031650209426879884,0.0002099273409238482,0.0025205135345458983,1.9542413367377898e-05,0.3,20,"{'learning_rate': 0.3, 'n_estimators': 20}",0.6459627329192547,0.5993788819875776,0.6086956521739131,0.616822429906542,0.6137071651090342,0.6169133724192644,0.01567892000135826,8,-0.6169133724192644,0.01567892000135826,0.01567892000135826
26,0.03909292221069336,0.00010501482936297955,0.0029349327087402344,2.2177798238752185e-05,0.3,25,"{'learning_rate': 0.3, 'n_estimators': 25}",0.6428571428571429,0.5993788819875776,0.6086956521739131,0.6230529595015576,0.5981308411214953,0.6144230955283374,0.016778194907608037,42,-0.6144230955283374,0.016778194907608037,0.016778194907608037
27,0.04669389724731445,0.00013496088802856704,0.0033313751220703123,1.5575431592010607e-05,0.3,30,"{'learning_rate': 0.3, 'n_estimators': 30}",0.639751552795031,0.6086956521739131,0.5900621118012422,0.6261682242990654,0.5981308411214953,0.6125616764381494,0.018187100271303987,47,-0.6125616764381494,0.018187100271303987,0.018187100271303987
28,0.06201424598693848,0.00023383977556793193,0.004159259796142578,6.184752571387566e-05,0.3,40,"{'learning_rate': 0.3, 'n_estimators': 40}",0.6242236024844721,0.6211180124223602,0.5838509316770186,0.616822429906542,0.6012461059190031,0.6094522164818792,0.015042411505588799,57,-0.6094522164818792,0.015042411505588799,0.015042411505588799
29,0.07727270126342774,0.00023571302711907844,0.004933929443359375,6.083395697554217e-05,0.3,50,"{'learning_rate': 0.3, 'n_estimators': 50}",0.6366459627329193,0.6149068322981367,0.5869565217391305,0.616822429906542,0.5887850467289719,0.60882335868114,0.018733838857429456,60,-0.60882335868114,0.018733838857429456,0.018733838857429456
30,0.0026975154876708986,3.763825238276255e-05,0.0009685993194580078,9.32042844722501e-06,0.4,1,"{'learning_rate': 0.4, 'n_estimators': 1}",0.6304347826086957,0.5993788819875776,0.6180124223602484,0.6105919003115264,0.6199376947040498,0.6156711363944195,0.010323629034080954,15,-0.6156711363944195,0.010323629034080954,0.010323629034080954
31,0.004208993911743164,7.515897546342457e-06,0.001081991195678711,2.45732652454168e-05,0.4,2,"{'learning_rate': 0.4, 'n_estimators': 2}",0.6304347826086957,0.5993788819875776,0.6180124223602484,0.6137071651090342,0.6199376947040498,0.6162941893539211,0.010089639748166755,10,-0.6162941893539211,0.010089639748166755,0.010089639748166755
32,0.008837699890136719,5.522074880637467e-05,0.0013463497161865234,3.323592619498229e-05,0.4,5,"{'learning_rate': 0.4, 'n_estimators': 5}",0.6335403726708074,0.6180124223602484,0.5993788819875776,0.6105919003115264,0.6199376947040498,0.6162922544068419,0.01124546130490773,13,-0.6162922544068419,0.01124546130490773,0.01124546130490773
33,0.016990470886230468,0.00040684852906964087,0.001947927474975586,0.00010317839407261778,0.4,10,"{'learning_rate': 0.4, 'n_estimators': 10}",0.6304347826086957,0.6024844720496895,0.5993788819875776,0.6137071651090342,0.6137071651090342,0.6119424933728063,0.010913215770291123,52,-0.6119424933728063,0.010913215770291123,0.010913215770291123
34,0.024677038192749023,0.0003450376675059372,0.0023014068603515623,9.178779645455498e-05,0.4,15,"{'learning_rate': 0.4, 'n_estimators': 15}",0.6273291925465838,0.6055900621118012,0.5962732919254659,0.6105919003115264,0.5919003115264797,0.6063369516843713,0.012401858208042448,66,-0.6063369516843713,0.012401858208042448,0.012401858208042448
35,0.03176279067993164,9.654161499084496e-05,0.0025675296783447266,2.1297065708077234e-05,0.4,20,"{'learning_rate': 0.4, 'n_estimators': 20}",0.6490683229813664,0.6055900621118012,0.6024844720496895,0.6230529595015576,0.5950155763239875,0.6150422785936804,0.019339360954778933,38,-0.6150422785936804,0.019339360954778933,0.019339360954778933
36,0.03949098587036133,0.00018399250968913515,0.0029814720153808595,2.7692048547315207e-05,0.4,25,"{'learning_rate': 0.4, 'n_estimators': 25}",0.6428571428571429,0.6055900621118012,0.5962732919254659,0.6199376947040498,0.5919003115264797,0.6113117006249879,0.018467352867681735,54,-0.6113117006249879,0.018467352867681735,0.018467352867681735
37,0.04672040939331055,5.62961954095125e-05,0.0033645153045654295,7.60709065399841e-05,0.4,30,"{'learning_rate': 0.4, 'n_estimators': 30}",0.6335403726708074,0.6211180124223602,0.5962732919254659,0.6137071651090342,0.6043613707165109,0.6138000425688357,0.012957757954099761,44,-0.6138000425688357,0.012957757954099761,0.012957757954099761
