,final_train_scores,final_train_scores_std,final_val_scores,final_fit_times,final_fit_times_std,final_score_times,final_score_times_std
0,0.6796875,0.03125,0.5976374296162998,0.01812853813171387,9.431913720771176e-05,0.0030034542083740234,3.252595701163605e-05
1,0.6599221789883268,0.0046692607003890885,0.5988757957469864,0.02050180435180664,0.00015782534877036762,0.002981138229370117,9.845734751072037e-06
2,0.6607792207792208,0.007634773224259259,0.6119270137961728,0.022743415832519532,5.220384810248153e-05,0.003020572662353516,4.325504430776532e-05
3,0.6634241245136185,0.012055979287805189,0.6119386234786479,0.025288820266723633,0.00011555182172785388,0.0030591487884521484,7.512705243891714e-05
4,0.6556765163297046,0.007529529354220989,0.6119386234786479,0.027722787857055665,0.00012399759499146193,0.0030176639556884766,2.555064181058096e-05
5,0.6446173800259403,0.005971914102838599,0.6137961726746773,0.03015294075012207,0.00017291338309767076,0.003058910369873047,0.00011797388804162686
6,0.6473333333333333,0.005862624870343517,0.6150500183819971,0.03270220756530762,0.00020232864227847974,0.0030193328857421875,3.5884966362987506e-05
7,0.6375486381322957,0.00779667895311826,0.6187786614036106,0.03510317802429199,0.00018218871436512585,0.0030044078826904296,1.6844302141632094e-05
8,0.633189282627485,0.004039177682125442,0.6218861864128016,0.0376927375793457,0.00020664740508753214,0.0029984474182128905,1.886166734461743e-05
9,0.628149300155521,0.0017318085109891226,0.6212611985062209,0.04028120040893555,0.00018437022026667897,0.0029970645904541016,2.9127140268730707e-05
