,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_learning_rate,param_n_estimators,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score,mean_test_error,std_test_error,delta
17,0.03410177230834961,8.460660786676786e-05,0.003400278091430664,4.390953100678084e-05,0.2,30,"{'learning_rate': 0.2, 'n_estimators': 30}",0.61328125,0.61328125,0.6328125,0.6328125,0.6078431372549019,0.6200061274509804,0.01064323860204098,21,-0.6200061274509804,0.01064323860204098,0.01064323860204098
18,0.04496288299560547,8.66932705285613e-05,0.004259300231933594,5.4640087301855366e-05,0.2,40,"{'learning_rate': 0.2, 'n_estimators': 40}",0.625,0.62890625,0.64453125,0.62890625,0.592156862745098,0.6239001225490196,0.017231426623445623,14,-0.6239001225490196,0.017231426623445623,0.017231426623445623
19,0.05595607757568359,0.00020979753379686778,0.005031156539916992,3.204168303438262e-05,0.2,50,"{'learning_rate': 0.2, 'n_estimators': 50}",0.60546875,0.62890625,0.65234375,0.62890625,0.6196078431372549,0.627046568627451,0.015282677178087064,6,-0.627046568627451,0.015282677178087064,0.015282677178087064
20,0.0022620677947998045,1.2588320355131029e-05,0.0009563446044921875,1.5725797415682198e-05,0.3,1,"{'learning_rate': 0.3, 'n_estimators': 1}",0.546875,0.5859375,0.5703125,0.55078125,0.5254901960784314,0.5558792892156863,0.02069965129623113,84,-0.5558792892156863,0.02069965129623113,0.02069965129623113
21,0.0034039497375488283,7.04512015054738e-05,0.0010782718658447266,1.6930472458979548e-05,0.3,2,"{'learning_rate': 0.3, 'n_estimators': 2}",0.546875,0.5859375,0.5703125,0.55078125,0.5254901960784314,0.5558792892156863,0.02069965129623113,84,-0.5558792892156863,0.02069965129623113,0.02069965129623113
22,0.006731367111206055,4.496718512579133e-05,0.0013274669647216797,6.631980381284222e-06,0.3,5,"{'learning_rate': 0.3, 'n_estimators': 5}",0.56640625,0.59765625,0.59765625,0.5625,0.5254901960784314,0.5699417892156863,0.026758202741764745,77,-0.5699417892156863,0.026758202741764745,0.026758202741764745
23,0.012215614318847656,0.00013805428075617658,0.0017581462860107421,3.404343484504341e-05,0.3,10,"{'learning_rate': 0.3, 'n_estimators': 10}",0.5859375,0.61328125,0.609375,0.59765625,0.5568627450980392,0.5926225490196078,0.020279142696432176,70,-0.5926225490196078,0.020279142696432176,0.020279142696432176
24,0.017758941650390624,0.00018765578468470256,0.0021121978759765627,2.069297466633815e-05,0.3,15,"{'learning_rate': 0.3, 'n_estimators': 15}",0.58984375,0.609375,0.6328125,0.60546875,0.5686274509803921,0.6012254901960784,0.021327611787348703,60,-0.6012254901960784,0.021327611787348703,0.021327611787348703
25,0.022909259796142577,0.00022096289194486254,0.0025071620941162108,3.06815718086532e-05,0.3,20,"{'learning_rate': 0.3, 'n_estimators': 20}",0.6171875,0.6171875,0.64453125,0.625,0.5764705882352941,0.6160753676470587,0.022182869661588223,29,-0.6160753676470587,0.022182869661588223,0.022182869661588223
26,0.028315067291259766,7.561004601927397e-05,0.0029517173767089843,2.900785071550968e-05,0.3,25,"{'learning_rate': 0.3, 'n_estimators': 25}",0.625,0.62109375,0.6484375,0.62890625,0.5803921568627451,0.6207659313725491,0.022271313243826068,19,-0.6207659313725491,0.022271313243826068,0.022271313243826068
27,0.03367104530334473,8.115631151663208e-05,0.003316783905029297,3.227543026972917e-05,0.3,30,"{'learning_rate': 0.3, 'n_estimators': 30}",0.6171875,0.6328125,0.65234375,0.63671875,0.5803921568627451,0.623890931372549,0.024457267146518868,15,-0.623890931372549,0.024457267146518868,0.024457267146518868
28,0.04454140663146973,8.845289441042101e-05,0.004155635833740234,5.4725452062710964e-05,0.3,40,"{'learning_rate': 0.3, 'n_estimators': 40}",0.6171875,0.62109375,0.65234375,0.6328125,0.6039215686274509,0.6254718137254902,0.016298447740778602,9,-0.6254718137254902,0.016298447740778602,0.016298447740778602
29,0.05538487434387207,0.0001320067500613663,0.0050604820251464845,0.00014402893003550562,0.3,50,"{'learning_rate': 0.3, 'n_estimators': 50}",0.62109375,0.62890625,0.6484375,0.625,0.6039215686274509,0.6254718137254902,0.014303993935572369,9,-0.6254718137254902,0.014303993935572369,0.014303993935572369
30,0.0022671699523925783,2.6002450966111113e-05,0.00096893310546875,1.7222338970525933e-05,0.4,1,"{'learning_rate': 0.4, 'n_estimators': 1}",0.546875,0.5859375,0.5703125,0.55078125,0.5254901960784314,0.5558792892156863,0.02069965129623113,84,-0.5558792892156863,0.02069965129623113,0.02069965129623113
31,0.0033828258514404298,2.623107168377402e-05,0.0010774612426757812,9.469030318585116e-06,0.4,2,"{'learning_rate': 0.4, 'n_estimators': 2}",0.546875,0.5859375,0.5703125,0.55078125,0.5254901960784314,0.5558792892156863,0.02069965129623113,84,-0.5558792892156863,0.02069965129623113,0.02069965129623113
32,0.006830358505249023,0.0003347145720514185,0.00132293701171875,3.2145474026156934e-05,0.4,5,"{'learning_rate': 0.4, 'n_estimators': 5}",0.5625,0.6015625,0.59765625,0.5703125,0.5137254901960784,0.5691513480392156,0.03156145316515529,78,-0.5691513480392156,0.03156145316515529,0.03156145316515529
33,0.012028932571411133,2.7097191922943404e-05,0.0017207145690917968,9.367635576844403e-06,0.4,10,"{'learning_rate': 0.4, 'n_estimators': 10}",0.62109375,0.59765625,0.6328125,0.609375,0.5686274509803921,0.6059129901960784,0.022020035427165418,54,-0.6059129901960784,0.022020035427165418,0.022020035427165418
34,0.017589855194091796,0.0002509848315225613,0.0021480560302734376,3.871013272638133e-05,0.4,15,"{'learning_rate': 0.4, 'n_estimators': 15}",0.62109375,0.61328125,0.62890625,0.625,0.6078431372549019,0.6192248774509804,0.007686929382538394,22,-0.6192248774509804,0.007686929382538394,0.007686929382538394
35,0.022934675216674805,5.1659975230151315e-05,0.002531290054321289,2.0087808785656638e-05,0.4,20,"{'learning_rate': 0.4, 'n_estimators': 20}",0.63671875,0.6171875,0.64453125,0.6328125,0.6078431372549019,0.6278186274509804,0.013382853031712138,5,-0.6278186274509804,0.013382853031712138,0.013382853031712138
36,0.029901409149169923,0.001598406730632943,0.003593301773071289,0.0010185175464179023,0.4,25,"{'learning_rate': 0.4, 'n_estimators': 25}",0.62890625,0.60546875,0.640625,0.640625,0.596078431372549,0.6223406862745098,0.018363589790912092,16,-0.6223406862745098,0.018363589790912092,0.018363589790912092
37,0.03393144607543945,0.00016280825322975841,0.003469514846801758,2.6161548031389325e-05,0.4,30,"{'learning_rate': 0.4, 'n_estimators': 30}",0.640625,0.6171875,0.625,0.640625,0.596078431372549,0.6239031862745098,0.01661179422205945,13,-0.6239031862745098,0.01661179422205945,0.01661179422205945
38,0.04512248039245605,0.0005112054975797551,0.004356670379638672,0.00012562070178095215,0.4,40,"{'learning_rate': 0.4, 'n_estimators': 40}",0.6328125,0.609375,0.640625,0.625,0.615686274509804,0.6246997549019608,0.011274849472717981,11,-0.6246997549019608,0.011274849472717981,0.011274849472717981
39,0.05588836669921875,0.00024244369731540877,0.005093145370483399,0.00010743516838390059,0.4,50,"{'learning_rate': 0.4, 'n_estimators': 50}",0.63671875,0.62890625,0.6328125,0.625,0.611764705882353,0.6270404411764706,0.008578800105870726,8,-0.6270404411764706,0.008578800105870726,0.008578800105870726
40,0.0022573947906494142,3.751935842979743e-05,0.0009384632110595703,7.26672294675779e-06,0.5,1,"{'learning_rate': 0.5, 'n_estimators': 1}",0.546875,0.5859375,0.5703125,0.55078125,0.5254901960784314,0.5558792892156863,0.02069965129623113,84,-0.5558792892156863,0.02069965129623113,0.02069965129623113
41,0.003325796127319336,7.974165917163643e-06,0.0010247230529785156,3.73031753837737e-06,0.5,2,"{'learning_rate': 0.5, 'n_estimators': 2}",0.546875,0.59765625,0.5703125,0.55078125,0.5254901960784314,0.5582230392156863,0.024317608498514682,83,-0.5582230392156863,0.024317608498514682,0.024317608498514682
42,0.0066182613372802734,4.6630919681754735e-05,0.0013394832611083984,1.639196654517953e-05,0.5,5,"{'learning_rate': 0.5, 'n_estimators': 5}",0.58203125,0.59375,0.61328125,0.59375,0.5333333333333333,0.5832291666666667,0.026890640636092044,75,-0.5832291666666667,0.026890640636092044,0.026890640636092044
43,0.012097835540771484,3.3703989118713935e-05,0.0017386913299560548,2.6355596816085502e-05,0.5,10,"{'learning_rate': 0.5, 'n_estimators': 10}",0.625,0.61328125,0.6171875,0.625,0.5686274509803921,0.6098192401960784,0.02109005073326656,47,-0.6098192401960784,0.02109005073326656,0.02109005073326656
44,0.017499780654907225,2.8853022030990655e-05,0.0021234989166259766,2.7651868620421067e-05,0.5,15,"{'learning_rate': 0.5, 'n_estimators': 15}",0.6328125,0.6328125,0.62109375,0.62890625,0.5725490196078431,0.6176348039215686,0.022945425114190943,25,-0.6176348039215686,0.022945425114190943,0.022945425114190943
45,0.022985458374023438,8.31584044313196e-05,0.002544116973876953,4.3920145096581424e-05,0.5,20,"{'learning_rate': 0.5, 'n_estimators': 20}",0.62890625,0.63671875,0.62890625,0.63671875,0.592156862745098,0.6246813725490197,0.016633338983690182,12,-0.6246813725490197,0.016633338983690182,0.016633338983690182
46,0.028777313232421876,0.0004157591117383918,0.003053760528564453,0.00014268945426854402,0.5,25,"{'learning_rate': 0.5, 'n_estimators': 25}",0.63671875,0.6328125,0.640625,0.6328125,0.6,0.6285937500000001,0.014587425021229767,4,-0.6285937500000001,0.014587425021229767,0.014587425021229767
47,0.03430356979370117,7.325506966272938e-05,0.0034528255462646486,4.2304728243167355e-05,0.5,30,"{'learning_rate': 0.5, 'n_estimators': 30}",0.625,0.60546875,0.6328125,0.6328125,0.6078431372549019,0.6207873774509804,0.011909383146192687,17,-0.6207873774509804,0.011909383146192687,0.011909383146192687
48,0.04451198577880859,0.00010549103702289179,0.004144096374511718,7.621844847818864e-05,0.5,40,"{'learning_rate': 0.5, 'n_estimators': 40}",0.6484375,0.62890625,0.61328125,0.64453125,0.615686274509804,0.6301685049019607,0.014398279698188002,3,-0.6301685049019607,0.014398279698188002,0.014398279698188002
49,0.05489292144775391,0.0002669983488830153,0.00491175651550293,6.893944022573432e-05,0.5,50,"{'learning_rate': 0.5, 'n_estimators': 50}",0.64453125,0.62890625,0.625,0.640625,0.6235294117647059,0.6325183823529412,0.008490010652027462,2,-0.6325183823529412,0.008490010652027462,0.008490010652027462
50,0.002239418029785156,2.8453796602522732e-05,0.0009628772735595703,3.6196494789682584e-05,0.6,1,"{'learning_rate': 0.6, 'n_estimators': 1}",0.546875,0.5859375,0.5703125,0.55078125,0.5254901960784314,0.5558792892156863,0.02069965129623113,84,-0.5558792892156863,0.02069965129623113,0.02069965129623113
51,0.0033591270446777345,2.0133259700298598e-05,0.001123046875,0.00013865212737787584,0.6,2,"{'learning_rate': 0.6, 'n_estimators': 2}",0.546875,0.5859375,0.5703125,0.55078125,0.5254901960784314,0.5558792892156863,0.02069965129623113,84,-0.5558792892156863,0.02069965129623113,0.02069965129623113
52,0.006604766845703125,5.285468350474018e-05,0.0012987613677978515,1.2254436653034568e-05,0.6,5,"{'learning_rate': 0.6, 'n_estimators': 5}",0.56640625,0.6171875,0.60546875,0.58984375,0.5568627450980392,0.5871537990196078,0.02277149621026733,73,-0.5871537990196078,0.02277149621026733,0.02277149621026733
53,0.01198282241821289,3.216145564770559e-05,0.00171661376953125,2.559687448024109e-05,0.6,10,"{'learning_rate': 0.6, 'n_estimators': 10}",0.62109375,0.61328125,0.61328125,0.6171875,0.5647058823529412,0.6059099264705882,0.020804702518820748,55,-0.6059099264705882,0.020804702518820748,0.020804702518820748
54,0.01747140884399414,4.453684584158499e-05,0.0021255016326904297,1.7650061550169514e-05,0.6,15,"{'learning_rate': 0.6, 'n_estimators': 15}",0.62890625,0.6328125,0.625,0.61328125,0.6039215686274509,0.6207843137254903,0.010668301290991066,18,-0.6207843137254903,0.010668301290991066,0.010668301290991066
55,0.02280559539794922,9.006197999845457e-05,0.002484703063964844,1.2412978889084629e-05,0.6,20,"{'learning_rate': 0.6, 'n_estimators': 20}",0.609375,0.6328125,0.6328125,0.60546875,0.6039215686274509,0.6168780637254903,0.01313127327378247,27,-0.6168780637254903,0.01313127327378247,0.01313127327378247
56,0.028179407119750977,5.2987744751434804e-05,0.002900218963623047,5.206716791539735e-05,0.6,25,"{'learning_rate': 0.6, 'n_estimators': 25}",0.62890625,0.60546875,0.6171875,0.59375,0.6039215686274509,0.6098468137254902,0.012087441165542834,44,-0.6098468137254902,0.012087441165542834,0.012087441165542834
57,0.03449835777282715,0.001796881898708113,0.00348052978515625,0.00027659311650469267,0.6,30,"{'learning_rate': 0.6, 'n_estimators': 30}",0.62890625,0.6015625,0.6171875,0.609375,0.5882352941176471,0.6090533088235295,0.013783394195841542,49,-0.6090533088235295,0.013783394195841542,0.013783394195841542
58,0.045308589935302734,0.0005859643253566012,0.004240083694458008,5.495336718842899e-05,0.6,40,"{'learning_rate': 0.6, 'n_estimators': 40}",0.62109375,0.61328125,0.62890625,0.6015625,0.6196078431372549,0.616890318627451,0.009136780414879262,26,-0.616890318627451,0.009136780414879262,0.009136780414879262
59,0.055078125,0.00015672844575722873,0.004939556121826172,8.8941187337352e-05,0.6,50,"{'learning_rate': 0.6, 'n_estimators': 50}",0.63671875,0.62890625,0.609375,0.609375,0.615686274509804,0.6200122549019608,0.010983866507898362,20,-0.6200122549019608,0.010983866507898362,0.010983866507898362
60,0.002214813232421875,2.0606648958789066e-05,0.0009243011474609375,1.0780527838007452e-05,0.7,1,"{'learning_rate': 0.7, 'n_estimators': 1}",0.546875,0.5859375,0.5703125,0.55078125,0.5254901960784314,0.5558792892156863,0.02069965129623113,84,-0.5558792892156863,0.02069965129623113,0.02069965129623113
61,0.003310966491699219,3.554097369944089e-05,0.0010521888732910156,2.978587650479611e-05,0.7,2,"{'learning_rate': 0.7, 'n_estimators': 2}",0.546875,0.5859375,0.5703125,0.55078125,0.5254901960784314,0.5558792892156863,0.02069965129623113,84,-0.5558792892156863,0.02069965129623113,0.02069965129623113
62,0.006517648696899414,1.8820273951392603e-05,0.0013041973114013671,2.4608863080656974e-05,0.7,5,"{'learning_rate': 0.7, 'n_estimators': 5}",0.61328125,0.6171875,0.62890625,0.58984375,0.5607843137254902,0.602000612745098,0.02420074484035164,59,-0.602000612745098,0.02420074484035164,0.02420074484035164
63,0.011857175827026367,3.292822119609748e-05,0.0016865730285644531,2.098787796410522e-05,0.7,10,"{'learning_rate': 0.7, 'n_estimators': 10}",0.62109375,0.6171875,0.6171875,0.62109375,0.5725490196078431,0.6098223039215686,0.018718338299524725,46,-0.6098223039215686,0.018718338299524725,0.018718338299524725
64,0.0174072265625,0.00012782886325347217,0.0021455764770507814,5.247666043435533e-05,0.7,15,"{'learning_rate': 0.7, 'n_estimators': 15}",0.61328125,0.60546875,0.61328125,0.61328125,0.5882352941176471,0.6067095588235294,0.009720076519413439,51,-0.6067095588235294,0.009720076519413439,0.009720076519413439
65,0.022653484344482423,0.0001447100298062886,0.002582359313964844,0.00010823798067003604,0.7,20,"{'learning_rate': 0.7, 'n_estimators': 20}",0.6171875,0.62890625,0.6328125,0.6171875,0.5803921568627451,0.6152971813725491,0.018533755585872967,31,-0.6152971813725491,0.018533755585872967,0.018533755585872967
66,0.027723217010498048,0.0001595081661737344,0.0028850555419921873,5.1276603491942795e-05,0.7,25,"{'learning_rate': 0.7, 'n_estimators': 25}",0.6328125,0.61328125,0.60546875,0.61328125,0.6039215686274509,0.6137530637254902,0.010285868726075956,34,-0.6137530637254902,0.010285868726075956,0.010285868726075956
67,0.033406400680541994,0.000268527601580299,0.0033141136169433593,8.045030011533341e-05,0.7,30,"{'learning_rate': 0.7, 'n_estimators': 30}",0.62890625,0.59765625,0.62109375,0.62109375,0.6,0.61375,0.012535106950082241,35,-0.61375,0.012535106950082241,0.012535106950082241
68,0.04429292678833008,0.0007926696443367542,0.0040873527526855465,0.0001033127540010525,0.7,40,"{'learning_rate': 0.7, 'n_estimators': 40}",0.6328125,0.62109375,0.62109375,0.625,0.5882352941176471,0.6176470588235294,0.015315793242713434,24,-0.6176470588235294,0.015315793242713434,0.015315793242713434
69,0.0550044059753418,0.0003025178873690757,0.004864692687988281,5.175166203172445e-05,0.7,50,"{'learning_rate': 0.7, 'n_estimators': 50}",0.625,0.62890625,0.59765625,0.6328125,0.592156862745098,0.6153063725490197,0.01692816710885928,30,-0.6153063725490197,0.01692816710885928,0.01692816710885928
70,0.0022129535675048826,2.9740421860175258e-05,0.0009204864501953125,7.476466034896713e-06,0.8,1,"{'learning_rate': 0.8, 'n_estimators': 1}",0.546875,0.5859375,0.5703125,0.55078125,0.5254901960784314,0.5558792892156863,0.02069965129623113,84,-0.5558792892156863,0.02069965129623113,0.02069965129623113
71,0.0033019065856933595,2.3923448192206267e-05,0.001042318344116211,1.8516637387708043e-05,0.8,2,"{'learning_rate': 0.8, 'n_estimators': 2}",0.546875,0.5859375,0.5703125,0.55078125,0.5254901960784314,0.5558792892156863,0.02069965129623113,84,-0.5558792892156863,0.02069965129623113,0.02069965129623113
72,0.006529855728149414,1.5229256183383168e-05,0.0012857437133789063,6.8644679691040456e-06,0.8,5,"{'learning_rate': 0.8, 'n_estimators': 5}",0.6171875,0.61328125,0.62890625,0.59375,0.5764705882352941,0.6059191176470587,0.018573577987396325,53,-0.6059191176470587,0.018573577987396325,0.018573577987396325
73,0.011968088150024415,5.025678157097879e-05,0.0017347335815429688,2.2416925750358526e-05,0.8,10,"{'learning_rate': 0.8, 'n_estimators': 10}",0.625,0.6328125,0.62109375,0.5859375,0.5882352941176471,0.6106158088235294,0.01959230293340803,43,-0.6106158088235294,0.01959230293340803,0.01959230293340803
74,0.01728668212890625,6.619327641797691e-05,0.002142190933227539,5.390432645522709e-05,0.8,15,"{'learning_rate': 0.8, 'n_estimators': 15}",0.62890625,0.62890625,0.60546875,0.6171875,0.5882352941176471,0.6137408088235294,0.015432557337083508,37,-0.6137408088235294,0.015432557337083508,0.015432557337083508
75,0.02296109199523926,0.00016094058687794992,0.002561187744140625,7.423124842397566e-05,0.8,20,"{'learning_rate': 0.8, 'n_estimators': 20}",0.6015625,0.62109375,0.59375,0.625,0.596078431372549,0.6074969362745098,0.013006218730222887,50,-0.6074969362745098,0.013006218730222887,0.013006218730222887
76,0.028223037719726562,7.580136189599891e-05,0.0029652595520019533,7.309361503537278e-05,0.8,25,"{'learning_rate': 0.8, 'n_estimators': 25}",0.60546875,0.62890625,0.578125,0.60546875,0.596078431372549,0.6028094362745098,0.016430553288216743,58,-0.6028094362745098,0.016430553288216743,0.016430553288216743
77,0.03353614807128906,3.7564176916048246e-05,0.0033112525939941405,1.3514443330619673e-05,0.8,30,"{'learning_rate': 0.8, 'n_estimators': 30}",0.6171875,0.66015625,0.6015625,0.63671875,0.6196078431372549,0.627046568627451,0.019958836228713916,6,-0.627046568627451,0.019958836228713916,0.019958836228713916
78,0.0442965030670166,5.200630100413155e-05,0.004128026962280274,3.914406157249672e-05,0.8,40,"{'learning_rate': 0.8, 'n_estimators': 40}",0.64453125,0.6328125,0.62109375,0.640625,0.6274509803921569,0.6333026960784314,0.008523353693279882,1,-0.6333026960784314,0.008523353693279882,0.008523353693279882
79,0.05490541458129883,0.00018857037732270335,0.004888057708740234,3.5366404801919286e-05,0.8,50,"{'learning_rate': 0.8, 'n_estimators': 50}",0.625,0.65234375,0.5859375,0.61328125,0.615686274509804,0.6184497549019607,0.021368694860284726,23,-0.6184497549019607,0.021368694860284726,0.021368694860284726
80,0.0022171497344970702,4.59465697244175e-05,0.0009258747100830078,1.7488681289886268e-05,0.9,1,"{'learning_rate': 0.9, 'n_estimators': 1}",0.546875,0.5859375,0.5703125,0.55078125,0.5254901960784314,0.5558792892156863,0.02069965129623113,84,-0.5558792892156863,0.02069965129623113,0.02069965129623113
81,0.0033340930938720705,9.594330960743717e-05,0.0010500431060791015,4.9364830208457696e-05,0.9,2,"{'learning_rate': 0.9, 'n_estimators': 2}",0.546875,0.5859375,0.5703125,0.55078125,0.5254901960784314,0.5558792892156863,0.02069965129623113,84,-0.5558792892156863,0.02069965129623113,0.02069965129623113
82,0.006569337844848633,5.1859060835325803e-05,0.0012886524200439453,1.9646038126423515e-05,0.9,5,"{'learning_rate': 0.9, 'n_estimators': 5}",0.609375,0.625,0.62890625,0.625,0.5764705882352941,0.6129503676470588,0.01943468559604525,40,-0.6129503676470588,0.01943468559604525,0.01943468559604525
83,0.011888980865478516,4.0695195078268456e-05,0.0017120838165283203,2.4016219571299034e-05,0.9,10,"{'learning_rate': 0.9, 'n_estimators': 10}",0.62890625,0.63671875,0.61328125,0.61328125,0.5803921568627451,0.614515931372549,0.019326289287819463,33,-0.614515931372549,0.019326289287819463,0.019326289287819463
84,0.01725659370422363,5.2514169539290165e-05,0.002123403549194336,4.7527390772456746e-05,0.9,15,"{'learning_rate': 0.9, 'n_estimators': 15}",0.62109375,0.6328125,0.6171875,0.6015625,0.596078431372549,0.6137469362745098,0.01334125499070564,36,-0.6137469362745098,0.01334125499070564,0.01334125499070564
85,0.023469018936157226,0.0007172578669118189,0.0026622295379638674,0.0001240431539236896,0.9,20,"{'learning_rate': 0.9, 'n_estimators': 20}",0.58203125,0.625,0.59375,0.60546875,0.5882352941176471,0.5988970588235294,0.015160287671607674,65,-0.5988970588235294,0.015160287671607674,0.015160287671607674
86,0.02848811149597168,8.027527712516089e-05,0.0030088901519775392,1.4060956786254199e-05,0.9,25,"{'learning_rate': 0.9, 'n_estimators': 25}",0.59765625,0.6171875,0.59375,0.5859375,0.6039215686274509,0.5996905637254902,0.010513036412211222,63,-0.5996905637254902,0.010513036412211222,0.010513036412211222
87,0.03398432731628418,0.00011353117228854539,0.0033989906311035155,4.999850777486861e-05,0.9,30,"{'learning_rate': 0.9, 'n_estimators': 30}",0.58984375,0.6328125,0.6171875,0.59765625,0.5686274509803921,0.6012254901960784,0.0221695313054168,60,-0.6012254901960784,0.0221695313054168,0.0221695313054168
88,0.04529318809509277,0.00023162620064964536,0.004169988632202149,2.518377429736903e-05,0.9,40,"{'learning_rate': 0.9, 'n_estimators': 40}",0.6171875,0.61328125,0.59765625,0.609375,0.6078431372549019,0.6090686274509804,0.006565064046159117,48,-0.6090686274509804,0.006565064046159117,0.006565064046159117
